sta,obs_id,cluster id,year,month,day,hour,min,sec,lat,lon,elev,aod1c,aod2c,aod3c,aod4c,aod1t,aod2t,aod3t,aod4t,ssa1,ssa2,ssa3,ssa4,aod1a,aod2a,aod3a,aod4a,g1,g2,g3,g4,volcf,vmrf,stdf,volcc,vmrc,stdc,AEe1,AEe2,AEa,nr1,nr2,nr3,nr4,ni1,ni2,ni3,ni4
Agoufou,858,15,2004,11,30,12,0,0,15.3454,-1.479117,305,0.374992,0.320288,0.290408,0.277186,0.380175,0.317875,0.2916,0.280375,0.8288,0.9026,0.8873,0.8719,0.071154,0.034066,0.036375,0.039866,0.797752,0.739261,0.738882,0.743066,0.02175,0.1565,0.57775,0.221,2.52275,0.64575,0.393369,0.246786425,1.061859,1.5525,1.578,1.5705,1.57,0.011342,0.005171,0.007149,0.009172
Agoufou,868,15,2004,12,31,12,0,0,15.3454,-1.479117,305,0.322907,0.274096,0.246913,0.236083,0.32675,0.271612,0.248762,0.238775,0.8215,0.9432,0.9575,0.9539,0.08104,0.022996,0.016053,0.01675,0.779969,0.731213,0.738086,0.746075,0.021375,0.14625,0.58125,0.161125,2.16025,0.64725,0.424386,0.25759915,2.435658,1.4554,1.4832,1.4625,1.4507,0.010726,0.002833,0.002366,0.002951
Agoufou,884,15,2005,2,1,12,0,0,15.3454,-1.479117,305,0.396583,0.301666,0.256319,0.23749,0.40035,0.299783,0.256567,0.2394,0.790767,0.8311,0.831,0.822,0.088311,0.052853,0.044356,0.043162,0.74379,0.69966,0.716411,0.729815,0.039,0.132167,0.509833,0.1485,2.274833,0.693833,0.65376,0.435382887,1.030601,1.4309,1.5102,1.508767,1.507033,0.021729,0.014692,0.014804,0.016723
Agoufou,906,27,2005,3,19,12,0,0,15.3454,-1.479117,305,0.381662,0.364647,0.34397,0.329949,0.384,0.362975,0.34515,0.333575,0.9106,0.9894,0.9913,0.9923,0.041737,0.004807,0.003775,0.0032,0.8213,0.765439,0.76626,0.769121,0.01875,0.17075,0.68875,0.20675,1.7375,0.50075,0.158417,0.214449709,3.68635,1.4376,1.4604,1.4441,1.4288,0.003816,0.0005,0.0005,0.0005
Agoufou,982,14,2006,3,16,12,0,0,15.3454,-1.479117,305,0.316686,0.308616,0.304007,0.300433,0.321371,0.309457,0.305786,0.302943,0.8653,0.9662,0.9713,0.9602,0.054914,0.013411,0.011203,0.015308,0.823757,0.751929,0.744733,0.746698,0.015,0.133571,0.665571,0.260714,2.518571,0.633429,0.080129,0.05872354,2.429919,1.4667,1.51,1.4935,1.4857,0.004906,0.00121,0.001255,0.002053
Agoufou,1050,14,2006,8,5,12,0,0,15.3454,-1.479117,305,0.3804,0.312981,0.285258,0.276493,0.383275,0.312925,0.2868,0.277325,0.8994,0.9526,0.9656,0.9685,0.041122,0.016041,0.010657,0.009394,0.769781,0.724459,0.722702,0.728651,0.02825,0.1445,0.52525,0.17575,1.98975,0.61275,0.431368,0.211203405,2.000692,1.4346,1.4712,1.464,1.4556,0.005317,0.002436,0.001979,0.002018
Agoufou,1070,5,2006,9,18,12,0,0,15.3454,-1.479117,305,0.383851,0.327226,0.300399,0.29096,0.38775,0.326017,0.30265,0.293733,0.9212,0.9749,0.9897,0.9908,0.032443,0.008547,0.003249,0.002803,0.771104,0.731156,0.732212,0.736154,0.031167,0.126333,0.564833,0.206833,2.0875,0.579167,0.366587,0.188010488,3.342312,1.4476,1.4918,1.4863,1.4856,0.003487,0.001114,0.0005,0.0005
Agoufou,1074,27,2006,10,30,12,0,0,15.3454,-1.479117,305,0.328628,0.297182,0.269088,0.25464,0.330975,0.29445,0.271075,0.259125,0.89945,0.9573,0.9688,0.9665,0.041315,0.015818,0.010582,0.010802,0.831156,0.78384,0.778629,0.779153,0.02125,0.15625,0.627,0.18775,2.123,0.55225,0.296119,0.28343791,2.020839,1.39025,1.40605,1.38715,1.38015,0.004815,0.002205,0.001859,0.002172
Agoufou,1086,14,2006,12,19,12,0,0,15.3454,-1.479117,305,0.376489,0.313197,0.272095,0.250755,0.379375,0.31125,0.272625,0.25395,0.89615,0.93855,0.95045,0.95055,0.044111,0.021728,0.015447,0.014387,0.790777,0.760968,0.767157,0.772691,0.038875,0.1385,0.583875,0.159,1.872375,0.56575,0.487453,0.446106708,1.549572,1.37855,1.413175,1.39875,1.392175,0.00609,0.003751,0.003254,0.003592
Agoufou,1140,27,2008,6,29,12,0,0,15.3454,-1.479117,305,0.390426,0.35362,0.337257,0.325475,0.39395,0.3547,0.33725,0.3272,0.8981,0.9366,0.9283,0.9266,0.041211,0.02321,0.024958,0.024751,0.794904,0.754361,0.75394,0.756895,0.0215,0.1525,0.642,0.214,1.8795,0.528,0.229136,0.190192364,0.795477,1.4686,1.4858,1.477,1.4634,0.004837,0.00337,0.004721,0.005392
Agoufou,1178,27,2008,10,20,12,0,0,15.3454,-1.479117,305,0.391358,0.354432,0.329358,0.313516,0.394225,0.353025,0.330425,0.31765,0.90065,0.9572,0.94395,0.94195,0.042126,0.016231,0.019866,0.019731,0.79354,0.75063,0.749893,0.74985,0.02225,0.16875,0.65925,0.21825,2.109,0.60425,0.257226,0.247883775,1.220183,1.47885,1.49265,1.48405,1.47815,0.004812,0.002174,0.003491,0.004081
Agoufou,1226,14,2009,4,5,12,0,0,15.3454,-1.479117,305,0.341382,0.327957,0.314497,0.305992,0.345983,0.327133,0.31585,0.30865,0.8751,0.97755,0.97895,0.9785,0.054103,0.009487,0.008683,0.008711,0.814064,0.75488,0.756406,0.756294,0.017667,0.142167,0.682167,0.249833,2.275833,0.5915,0.143297,0.144969118,2.837923,1.4568,1.476,1.4512,1.4363,0.004279,0.000784,0.000926,0.001063
Agoufou,1228,5,2009,4,9,12,0,0,15.3454,-1.479117,305,0.39322,0.334743,0.312493,0.30341,0.3984,0.33365,0.31395,0.30465,0.9307,0.9661,0.9378,0.9497,0.029251,0.012238,0.021109,0.016494,0.749174,0.713826,0.719746,0.720181,0.022,0.153,0.6065,0.2575,3.0785,0.76,0.357194,0.18904359,0.637711,1.5509,1.5631,1.5681,1.5685,0.002525,0.001276,0.003137,0.002713
Al_Khaznah,1336,26,2004,7,15,12,0,0,24.158611,55.100556,192,0.385897,0.276122,0.250259,0.243329,0.389975,0.27805,0.252075,0.2434,0.90675,0.96505,0.96195,0.9619,0.045438,0.011973,0.011772,0.011357,0.71138,0.673648,0.67681,0.681302,0.0275,0.11875,0.46125,0.2065,2.63575,0.642,0.653792,0.22016502,2.341825,1.54735,1.5687,1.5869,1.59375,0.004768,0.001376,0.001736,0.001929
Al_Khaznah,1356,13,2004,9,5,12,0,0,24.158611,55.100556,192,0.391642,0.281904,0.24596,0.229461,0.394675,0.283275,0.2473,0.233225,0.93755,0.9834,0.9892,0.9904,0.031623,0.005938,0.003324,0.002762,0.726241,0.681497,0.683286,0.689505,0.03575,0.13375,0.4705,0.16325,2.21925,0.5865,0.67874,0.368394268,3.375534,1.4673,1.5168,1.53405,1.53635,0.003434,0.000766,0.000526,0.0005
Al_Khaznah,1362,5,2004,9,14,12,0,0,24.158611,55.100556,192,0.385174,0.3146,0.289383,0.276444,0.389733,0.316133,0.291267,0.280867,0.9429,0.98485,0.9873,0.99085,0.02423,0.005276,0.004104,0.002829,0.752032,0.714611,0.714187,0.715473,0.026,0.145667,0.558333,0.205333,2.265667,0.612667,0.438499,0.228580734,2.738862,1.48535,1.50205,1.49695,1.49285,0.002418,0.000644,0.000632,0.0005
Al_Qlaa,1372,13,2004,7,6,12,0,0,24.133333,53.033333,5,0.387681,0.292056,0.262405,0.24879,0.391525,0.292725,0.26405,0.2534,0.9481,0.9879,0.9893,0.9904,0.020977,0.00353,0.002804,0.00242,0.718396,0.688634,0.696679,0.703323,0.0365,0.11775,0.4615,0.1905,2.19975,0.54775,0.589161,0.258820547,3.083347,1.492,1.5138,1.5115,1.5098,0.002413,0.0005,0.0005,0.0005
Al_Qlaa,1380,26,2004,7,17,12,0,0,24.133333,53.033333,5,0.364198,0.245121,0.209596,0.193162,0.36645,0.246225,0.210675,0.19595,0.9291,0.9578,0.9667,0.9758,0.033382,0.013369,0.008985,0.00604,0.706098,0.665982,0.671445,0.682579,0.0415,0.125,0.41525,0.14075,2.287,0.57975,0.824829,0.45551992,1.950443,1.4249,1.4703,1.4943,1.4968,0.004087,0.002069,0.001718,0.001284
Al_Qlaa,1386,28,2004,8,14,12,0,0,24.133333,53.033333,5,0.377366,0.225739,0.178491,0.158633,0.379962,0.22635,0.179225,0.160875,0.9476,0.96595,0.96755,0.97405,0.021423,0.008532,0.006562,0.004725,0.712843,0.663984,0.66405,0.672959,0.040125,0.14275,0.414625,0.118625,2.507875,0.59875,1.117856,0.679059134,2.027201,1.4449,1.467325,1.479275,1.48245,0.003266,0.001712,0.001636,0.001318
Alboran,1398,18,2011,8,4,12,0,0,35.939625,-3.35297,15,0.367749,0.315296,0.289709,0.275122,0.369767,0.315267,0.290283,0.278667,0.969733,0.9844,0.9905,0.9722,0.012496,0.005657,0.003213,0.009069,0.760067,0.731016,0.728656,0.738136,0.025667,0.1565,0.5805,0.172333,1.8595,0.5455,0.363799,0.256743262,1.885854,1.462933,1.4794,1.4731,1.468967,0.001251,0.000786,0.000561,0.001925
Alboran,1400,18,2011,8,11,12,0,0,35.939625,-3.35297,15,0.351367,0.317034,0.300365,0.290568,0.3539,0.31804,0.3019,0.29394,0.9855,0.9828,0.9907,0.9674,0.006108,0.006451,0.003326,0.011354,0.767514,0.740145,0.736396,0.743747,0.0202,0.162,0.6116,0.1896,1.9374,0.5862,0.230949,0.167983045,0.776349,1.4584,1.4745,1.4682,1.4671,0.0005,0.000788,0.0005,0.002122
Alta_Floresta,1598,8,2007,8,9,12,0,0,-9.871339,-56.104453,277,0.351958,0.154813,0.093866,0.07078,0.352067,0.1551,0.093667,0.0709,0.906,0.8542,0.8101,0.7846,0.041275,0.026998,0.020797,0.017677,0.638357,0.543905,0.516242,0.523516,0.036,0.135333,0.368667,0.036,3.301,0.678,1.935464,1.750705941,1.007977,1.5642,1.5472,1.5348,1.5258,0.016358,0.017951,0.01814,0.017974
Alta_Floresta,1650,8,2008,9,24,12,0,0,-9.871339,-56.104453,277,0.321569,0.157483,0.098644,0.073716,0.321875,0.157775,0.0983,0.074313,0.9008,0.8809,0.8629,0.8538,0.03987,0.022813,0.016176,0.01296,0.668977,0.600639,0.567938,0.562438,0.028875,0.1605,0.41325,0.037375,3.147375,0.665875,1.725152,1.758643708,1.326599,1.5543,1.5394,1.5307,1.5185,0.017006,0.014477,0.013007,0.01193
Alta_Floresta,1714,8,2012,8,26,12,0,0,-9.871339,-56.104453,277,0.311532,0.14574,0.099494,0.077314,0.313,0.1476,0.097667,0.078233,0.888,0.8647,0.8261,0.8072,0.051499,0.027498,0.022024,0.018686,0.637092,0.55988,0.562279,0.585911,0.036333,0.123,0.376667,0.059,3.587667,0.649333,1.658328,1.39485497,1.260236,1.5334,1.5468,1.5494,1.5384,0.017774,0.0142,0.014722,0.014468
Alta_Floresta,1726,12,2012,9,27,12,0,0,-9.871339,-56.104453,277,0.379344,0.186898,0.124531,0.096204,0.37934,0.18796,0.12378,0.09626,0.95215,0.9284,0.89765,0.87825,0.020133,0.015137,0.014146,0.013098,0.68164,0.612234,0.585714,0.589478,0.041,0.1606,0.4232,0.0442,2.6942,0.7072,1.632293,1.580821772,0.53158,1.5057,1.4825,1.4736,1.45975,0.00637,0.007541,0.009653,0.010624
Alta_Floresta,1736,3,2013,8,29,12,0,0,-9.871339,-56.104453,277,0.365691,0.190825,0.132564,0.105831,0.368025,0.19235,0.130625,0.105925,0.8521,0.8415,0.8124,0.796,0.06302,0.033913,0.026188,0.022383,0.668113,0.587295,0.575005,0.58381,0.0445,0.13625,0.409,0.06725,3.3225,0.63675,1.502239,1.317698605,1.295876,1.4364,1.4815,1.5001,1.5064,0.020463,0.015507,0.015413,0.015323
Alta_Floresta,1802,3,2017,10,18,12,0,0,-9.871339,-56.104453,277,0.386619,0.203903,0.148184,0.124484,0.387867,0.2052,0.148167,0.123967,0.8416,0.7706,0.7325,0.7109,0.063695,0.048924,0.040994,0.036872,0.67206,0.59397,0.583243,0.596976,0.054667,0.135,0.399,0.062667,3.094667,0.798333,1.40978,1.121082307,0.638981,1.3927,1.4228,1.4487,1.4588,0.019274,0.023449,0.025319,0.026957
Ames,1812,19,2004,9,3,12,0,0,42.021361,-93.774778,338,0.365894,0.156295,0.091766,0.06894,0.366375,0.1579,0.094275,0.0713,0.9772,0.96635,0.957,0.95215,0.009745,0.006354,0.004884,0.004119,0.726397,0.615491,0.553335,0.528077,0.05775,0.169,0.3335,0.03725,3.0585,0.535,1.99747,1.756013277,1.01704,1.3502,1.3584,1.3582,1.35955,0.002104,0.002181,0.002216,0.00222
Ames,1818,23,2005,7,9,12,0,0,42.021361,-93.774778,338,0.357578,0.163964,0.101852,0.077964,0.357967,0.1642,0.101933,0.079167,0.995,0.9931,0.9915,0.9908,0.002085,0.00131,0.000992,0.000837,0.717392,0.615855,0.56429,0.545399,0.052333,0.166667,0.357,0.041667,3.008667,0.596667,1.832186,1.589015023,1.087516,1.4678,1.46,1.4579,1.464,0.0005,0.0005,0.0005,0.0005
Ames,1824,24,2005,7,16,12,0,0,42.021361,-93.774778,338,0.38365,0.191655,0.123473,0.095791,0.38394,0.19256,0.12362,0.09674,0.9757,0.9644,0.9529,0.9471,0.010354,0.007872,0.006677,0.005817,0.736879,0.65627,0.608435,0.586282,0.0456,0.1868,0.374,0.0548,2.9386,0.5672,1.657589,1.541419216,0.642572,1.4418,1.4303,1.423,1.4191,0.002481,0.002942,0.00322,0.003288
Ames,1834,10,2006,7,26,12,0,0,42.021361,-93.774778,338,0.38251,0.197312,0.130647,0.100807,0.38325,0.1984,0.13105,0.10085,0.7548,0.6609,0.6226,0.6178,0.099299,0.0738,0.055252,0.043322,0.7017,0.610003,0.560409,0.538757,0.0455,0.1605,0.445,0.0265,2.91,0.687,1.575114,1.646780676,0.840986,1.4696,1.4743,1.4853,1.4941,0.052846,0.063057,0.061655,0.05645
Ames,1846,11,2015,8,23,12,0,0,42.021361,-93.774778,338,0.149829,0.075445,0.048144,0.036857,0.1501,0.075833,0.047817,0.037033,0.9046,0.8782,0.8439,0.8178,0.047059,0.027602,0.019589,0.015814,0.734616,0.667064,0.638448,0.621915,0.012333,0.167,0.409833,0.018333,3.427667,0.631667,1.364525,1.606716175,1.279124,1.6,1.537,1.5157,1.5059,0.022558,0.023244,0.023299,0.02321
Anmyon,1918,22,1999,10,24,12,0,0,36.538537,126.330194,47,0.39179,0.234089,0.161447,0.132338,0.393225,0.23455,0.162425,0.13185,0.9282,0.93975,0.94095,0.9326,0.029882,0.014968,0.010164,0.009408,0.736442,0.663609,0.628427,0.612369,0.046,0.20575,0.493,0.0405,2.61175,0.6615,1.286419,1.311110831,1.582408,1.4349,1.4635,1.47045,1.47715,0.009227,0.006596,0.00563,0.006181
Anmyon,1944,1,2001,2,25,12,0,0,36.538537,126.330194,47,0.380871,0.219262,0.157058,0.122758,0.3823,0.21935,0.1566,0.12575,0.9683,0.9356,0.9128,0.9189,0.012945,0.015048,0.014487,0.010712,0.709436,0.630022,0.607438,0.60898,0.0595,0.157,0.487,0.0665,3.4055,0.614,1.308706,1.379306546,-0.184716,1.3805,1.4261,1.4507,1.4538,0.002671,0.005034,0.006271,0.005329
Anmyon,1950,21,2001,4,5,12,0,0,36.538537,126.330194,47,0.39642,0.287424,0.240494,0.213224,0.4,0.289,0.241,0.2151,0.98,0.9375,0.8941,0.8941,0.008568,0.019625,0.028235,0.025238,0.72066,0.670261,0.663717,0.669147,0.045,0.1585,0.4555,0.134,2.8035,0.778,0.750321,0.714765131,-1.770351,1.3814,1.4671,1.5174,1.5295,0.001002,0.003739,0.007717,0.007837
Anmyon,1964,1,2001,5,28,12,0,0,36.538537,126.330194,47,0.387023,0.220011,0.155409,0.12303,0.389067,0.2198,0.154867,0.125067,0.94975,0.92915,0.92455,0.9304,0.023713,0.01878,0.014089,0.010504,0.68316,0.609126,0.595028,0.601286,0.062,0.142667,0.498,0.072667,3.311667,0.594667,1.343719,1.343585959,0.740951,1.4165,1.46835,1.4939,1.4996,0.004343,0.005189,0.004866,0.004066
Anmyon,1966,1,2001,6,2,12,0,0,36.538537,126.330194,47,0.346878,0.194564,0.134945,0.106282,0.34802,0.1945,0.13464,0.10838,0.96435,0.92105,0.9115,0.9228,0.016221,0.020306,0.015817,0.011049,0.694203,0.624636,0.607975,0.611626,0.0462,0.1592,0.4654,0.0574,3.1392,0.6518,1.396355,1.363979482,-0.01527,1.5083,1.5001,1.49065,1.47745,0.003597,0.007626,0.007461,0.005921
Anmyon,1972,22,2001,6,19,12,0,0,36.538537,126.330194,47,0.356053,0.214999,0.145669,0.110556,0.358733,0.214733,0.144633,0.1106,0.9456,0.9182,0.8996,0.8899,0.033603,0.030595,0.024907,0.020648,0.730659,0.639297,0.601461,0.587825,0.078333,0.180667,0.582667,0.015,2.721,0.603,1.317562,1.686605635,0.416711,1.33,1.3754,1.3832,1.3817,0.005912,0.008811,0.009495,0.009474
Anmyon,2004,1,2003,4,21,12,0,0,36.538537,126.330194,47,0.356116,0.20251,0.144553,0.123229,0.35685,0.2035,0.145775,0.122925,0.9531,0.9321,0.9033,0.8868,0.029527,0.02279,0.021119,0.019191,0.71058,0.656681,0.637478,0.630728,0.043,0.1715,0.449,0.04825,2.36325,0.74425,1.252062,1.071827562,0.502232,1.33,1.3576,1.3665,1.3722,0.005331,0.006548,0.00828,0.008951
Anmyon,2016,28,2003,5,31,12,0,0,36.538537,126.330194,47,0.305173,0.179762,0.130223,0.111755,0.30646,0.18034,0.13094,0.11156,0.948,0.9534,0.9432,0.9328,0.029778,0.014718,0.012171,0.011554,0.692995,0.641679,0.620599,0.612372,0.0382,0.1748,0.469,0.0282,1.9004,0.775,1.197489,1.006990524,1.344084,1.3567,1.3935,1.4128,1.4274,0.005726,0.004437,0.004881,0.005479
Anmyon,2032,21,2004,4,25,12,0,0,36.538537,126.330194,47,0.368789,0.249114,0.204042,0.183415,0.37145,0.2505,0.2049,0.18445,0.9494,0.9667,0.9729,0.9717,0.026498,0.011221,0.007162,0.006582,0.731775,0.70725,0.704595,0.708087,0.033,0.1575,0.5255,0.1265,2.736,0.6905,0.809428,0.661011744,1.935004,1.47,1.4842,1.4929,1.4973,0.003694,0.002067,0.001644,0.001756
Anmyon,2038,1,2004,5,24,12,0,0,36.538537,126.330194,47,0.291366,0.169688,0.126465,0.111179,0.292167,0.170133,0.1279,0.112267,0.9544,0.9656,0.9718,0.9712,0.018668,0.008545,0.005369,0.004844,0.688985,0.639738,0.642938,0.650445,0.033667,0.143,0.448333,0.055,2.223,0.728,1.247529,0.819595738,1.834261,1.4844,1.4784,1.4694,1.4697,0.004044,0.002647,0.002077,0.002177
Anmyon,2078,26,2006,3,26,12,0,0,36.538537,126.330194,47,0.24487,0.173877,0.156643,0.14521,0.2463,0.176325,0.1553,0.147275,0.9199,0.9689,0.9638,0.9612,0.044154,0.012607,0.013109,0.013463,0.700286,0.66943,0.677716,0.688751,0.01825,0.14025,0.50525,0.107,2.5315,0.661,0.733391,0.333557003,1.895903,1.5388,1.5782,1.5798,1.5733,0.004266,0.001379,0.00186,0.00217
Anmyon,2148,1,2014,10,7,12,0,0,36.538537,126.330194,47,0.353445,0.189126,0.130964,0.105217,0.354843,0.190314,0.131214,0.105257,0.9562,0.9519,0.942,0.9381,0.021386,0.01231,0.009956,0.008335,0.710251,0.640432,0.608601,0.600554,0.051857,0.179571,0.462714,0.038143,2.580857,0.648857,1.453296,1.385754394,1.138136,1.33,1.3643,1.3826,1.3897,0.004044,0.00356,0.00386,0.003849
Anmyon,2160,28,2015,3,19,12,0,0,36.538537,126.330194,47,0.37622,0.250773,0.201242,0.177597,0.377543,0.251543,0.201557,0.178586,0.927467,0.973767,0.977033,0.977,0.035543,0.009074,0.006564,0.005975,0.72153,0.684247,0.676985,0.680032,0.035143,0.186286,0.531143,0.093143,2.130857,0.639857,0.960332,0.760708982,2.651127,1.4818,1.5126,1.5149,1.507233,0.00518,0.001529,0.001372,0.001444
Anmyon,2178,1,2015,5,12,12,0,0,36.538537,126.330194,47,0.39579,0.214212,0.15291,0.12556,0.396967,0.216333,0.153967,0.126533,0.9667,0.9574,0.9432,0.93,0.017476,0.012022,0.011006,0.010884,0.707537,0.668064,0.64701,0.643733,0.039,0.195667,0.480333,0.054,2.594333,0.673667,1.375681,1.233681368,0.698065,1.5097,1.4802,1.4776,1.4746,0.003839,0.004201,0.005092,0.005868
Anmyon,2182,25,2015,7,4,12,0,0,36.538537,126.330194,47,0.288084,0.145897,0.096018,0.074975,0.289567,0.146733,0.097033,0.0755,0.9907,0.9884,0.9863,0.9847,0.004087,0.002488,0.001849,0.001533,0.705912,0.645787,0.606232,0.590382,0.041667,0.183667,0.436333,0.031,3.084,0.673,1.563249,1.577461744,1.161938,1.33,1.3555,1.3717,1.3764,0.000923,0.000909,0.000908,0.000908
Anmyon,2184,23,2015,7,10,12,0,0,36.538537,126.330194,47,0.312367,0.135729,0.084963,0.063532,0.3139,0.13695,0.0849,0.06255,0.9825,0.9763,0.9708,0.9667,0.007418,0.004281,0.003185,0.00265,0.682358,0.578253,0.537413,0.529829,0.068,0.1545,0.485,0.014,2.9345,0.606,1.887801,1.920651576,1.243484,1.3593,1.353,1.354,1.3501,0.001907,0.00185,0.001863,0.001872
Anmyon,2194,1,2015,8,23,12,0,0,36.538537,126.330194,47,0.391991,0.225283,0.152914,0.119755,0.3926,0.22605,0.1526,0.11945,0.9604,0.9418,0.9195,0.9114,0.015986,0.013516,0.012577,0.010798,0.716401,0.701006,0.672011,0.654985,0.0435,0.2565,0.509,0.0255,2.4355,0.6945,1.37457,1.539764972,0.355693,1.5209,1.4527,1.4383,1.4305,0.005397,0.007872,0.009642,0.009957
Anmyon,2204,16,2015,10,8,12,0,0,36.538537,126.330194,47,0.338768,0.193554,0.142389,0.120511,0.33992,0.1942,0.14298,0.12082,0.975,0.9848,0.9857,0.9849,0.01184,0.004077,0.002698,0.002306,0.700873,0.631046,0.617037,0.622983,0.04,0.1546,0.4112,0.0562,2.175,0.644,1.2659,1.058707126,2.200779,1.5169,1.5148,1.5219,1.5187,0.002864,0.001412,0.001219,0.001235
Anmyon,2248,24,2016,8,22,12,0,0,36.538537,126.330194,47,0.372609,0.191947,0.123243,0.091795,0.373588,0.192525,0.123275,0.091575,0.96775,0.96235,0.95135,0.94355,0.014588,0.008882,0.007346,0.006342,0.730519,0.664783,0.612679,0.585157,0.0535,0.213,0.473375,0.019,2.88775,0.628375,1.624242,1.86879511,1.042983,1.4917,1.4362,1.429425,1.420375,0.004629,0.004672,0.005199,0.005388
Anmyon,2256,16,2016,10,5,12,0,0,36.538537,126.330194,47,0.379999,0.225673,0.165221,0.136518,0.38158,0.22678,0.16524,0.13636,0.96935,0.97765,0.97505,0.97285,0.017615,0.00824,0.006607,0.005806,0.716081,0.654648,0.63392,0.635838,0.0438,0.1818,0.4688,0.055,2.271,0.6476,1.190685,1.207687952,1.671662,1.44085,1.4478,1.4501,1.44445,0.003147,0.001978,0.002032,0.00211
Anmyon,2268,28,2017,4,9,12,0,0,36.538537,126.330194,47,0.385164,0.262775,0.214394,0.189389,0.38705,0.26385,0.2145,0.1911,0.9418,0.9672,0.9647,0.9699,0.0239,0.009196,0.007999,0.006053,0.703699,0.680568,0.678201,0.683379,0.0315,0.177,0.5735,0.1145,2.3755,0.6705,0.867707,0.726200666,1.66946,1.5421,1.53,1.5182,1.5013,0.004177,0.002047,0.002241,0.001991
Anmyon,2270,26,2017,4,19,12,0,0,36.538537,126.330194,47,0.360133,0.26902,0.244804,0.235378,0.3677,0.271867,0.2466,0.238733,0.9,0.9396,0.9545,0.9636,0.041731,0.019388,0.013454,0.010526,0.743399,0.699943,0.701279,0.705494,0.028667,0.111333,0.388667,0.274667,3.225667,0.608333,0.611011,0.203827871,1.672496,1.529,1.5804,1.5811,1.577,0.003252,0.001778,0.001444,0.00127
Appalachian_State,2286,23,2018,8,13,12,0,0,36.2146,-81.6938,1080,0.319338,0.164227,0.096636,0.06627,0.319275,0.165875,0.0947,0.0642,0.9785,0.97575,0.9689,0.9631,0.00999,0.005823,0.004287,0.003453,0.685797,0.618945,0.562802,0.523098,0.03275,0.18825,0.45075,0.0055,2.93225,0.64875,1.757986,2.443727632,1.254611,1.558,1.5467,1.53765,1.5265,0.004154,0.0042,0.00438,0.004407
Arcachon,2304,25,2012,3,2,12,0,0,44.663528,-1.163222,11,0.394632,0.201421,0.128508,0.09519,0.395214,0.201971,0.128414,0.095457,0.9796,0.9763,0.97075,0.9667,0.009853,0.005747,0.004463,0.003763,0.663413,0.613187,0.577086,0.56051,0.040143,0.181857,0.498286,0.026286,2.914714,0.657,1.636422,1.864546598,1.18137,1.51425,1.51685,1.5202,1.5129,0.002811,0.002652,0.002759,0.002801
Arcachon,2312,24,2015,6,30,12,0,0,44.663528,-1.163222,11,0.373535,0.182948,0.125576,0.102324,0.37434,0.18394,0.12584,0.1024,0.9691,0.95835,0.94865,0.944,0.013511,0.008995,0.00763,0.00681,0.685082,0.601916,0.58023,0.588418,0.049,0.1474,0.3688,0.0656,2.9392,0.6412,1.607396,1.295853531,0.879874,1.42345,1.44925,1.4671,1.4702,0.002484,0.002521,0.002726,0.002828
Arcachon,2314,16,2016,3,24,12,0,0,44.663528,-1.163222,11,0.359547,0.213613,0.149714,0.117361,0.36005,0.21515,0.14975,0.1175,0.9809,0.9633,0.9337,0.9275,0.008111,0.00962,0.012621,0.011204,0.75405,0.699787,0.662365,0.641112,0.0495,0.247,0.55,0.041,4.1475,0.5645,1.305663,1.524718631,-0.621077,1.3941,1.4088,1.4162,1.416,0.001579,0.003037,0.005445,0.00561
Arica,2368,16,2000,10,22,12,0,0,-18.471667,-70.313333,25,0.391988,0.255267,0.189092,0.156427,0.393067,0.2563,0.1899,0.157,0.9836,0.9822,0.9784,0.9777,0.006628,0.004727,0.004235,0.0036,0.788068,0.733901,0.706292,0.694729,0.06,0.258667,0.575333,0.064333,2.899,0.522333,1.063724,1.196065619,0.673173,1.3971,1.4022,1.4025,1.3989,0.001299,0.001411,0.001675,0.001675
Arica,2378,1,2001,1,13,12,0,0,-18.471667,-70.313333,25,0.360394,0.20713,0.150698,0.126823,0.361283,0.208483,0.15175,0.127133,0.96545,0.94665,0.9268,0.9223,0.014465,0.01308,0.013043,0.011568,0.743608,0.692485,0.670855,0.664763,0.047167,0.195667,0.489167,0.061667,2.700333,0.634833,1.280506,1.112758854,0.173941,1.38815,1.39665,1.4002,1.4019,0.002974,0.004246,0.005633,0.005848
Arica,2410,16,2002,1,16,12,0,0,-18.471667,-70.313333,25,0.38745,0.231067,0.180019,0.157903,0.389733,0.233367,0.180733,0.158633,0.9782,0.9434,0.9179,0.9182,0.009318,0.014589,0.016495,0.014468,0.741238,0.711763,0.700641,0.702758,0.032,0.192667,0.412,0.126667,2.994,0.684667,1.139527,0.819964771,-0.86236,1.522,1.4633,1.4455,1.4312,0.001217,0.003265,0.004994,0.005019
Arica,2416,16,2002,3,19,12,0,0,-18.471667,-70.313333,25,0.339308,0.192997,0.135271,0.109297,0.340371,0.195257,0.136886,0.110414,0.98135,0.9737,0.9645,0.96275,0.007538,0.006343,0.00612,0.005267,0.755673,0.687237,0.652893,0.638347,0.056714,0.222714,0.541571,0.039714,2.996857,0.540714,1.359179,1.351095073,0.296062,1.3913,1.38785,1.38765,1.38805,0.001603,0.002127,0.002725,0.002749
